Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Tennis Center Sand Point,https://tenniscentersandpoint.com/,Seattle,WA,Racquet / Tennis Club,tennis,Indoor,1,y that courts will become available online to reserve in advance? Can I reserve more than one court at a time? Are there any limitations to reserving court times at TCSP? Why does TCSP allo,,,,,info@tenniscentersandpoint.com,,,,,,,tenniscentersandpoint.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://tenniscentersandpoint.com/ | https://tenniscentersandpoint.com/about/weather-advisory/ | https://tenniscentersandpoint.com/about/ | https://tenniscentersandpoint.com/about/policies/ | https://tenniscentersandpoint.com/about/faqs/ | https://tenniscentersandpoint.com/about/staff-instructors/ | https://tenniscentersandpoint.com/about/our-sponsors/,Playwright,https://tenniscentersandpoint.com,https://tenniscentersandpoint.com/,
The Camasonian,https://camasonian.com/,,WA,School,basketball,Indoor,26,"June 19, 2026 Senior Feature: Claire Geslot-Ferreira Lily Runge, Staff Writer • June 19, 2026 Courts for Kids Takes a Trip to the Dominican Republic Jude Iavicoli, Staff Writer • June 19, 20",,,,camasoniannews@gmail.com,,,,,,,,camasonian.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://camasonian.com/ | https://camasonian.com/22203/community/courts-for-kids-takes-a-trip-to-the-dominican-republic/ | https://camasonian.com/category/academics/administration/ | https://camasonian.com/category/academics/staff/ | https://camasonian.com/category/sports/ | https://camasonian.com/about/ | https://camasonian.com/about/submission/,Playwright,https://camasonian.com,https://camasonian.com/,
The Club at Snohomish,https://www.theclubatsnohomish.com/,,WA,School,basketball; volleyball,Indoor,4,"home base that serves kids, adults, and the community year round. Facility and Amenities 4 Courts convertible for volleyball. Indoor turf - training and small sided play. Baseball and Sof",,,,,info@theclubatsnohomish.com,,,,,,,theclubatsnohomish.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: phone. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.theclubatsnohomish.com/,Playwright,https://theclubatsnohomish.com,https://www.theclubatsnohomish.com/,
The Flying Pickle,https://www.theflyingpickle.com/,Seattle,WA,Pickleball Club,pickleball,Indoor,,,Paul,Starita,CEO,,,paul@theflyingpickle.com,paul.starita@theflyingpickle.com,paulstarita@theflyingpickle.com,pstarita@theflyingpickle.com,p.starita@theflyingpickle.com,pauls@theflyingpickle.com,theflyingpickle.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.theflyingpickle.com/ | https://www.theflyingpickle.com/about/ | https://www.theflyingpickle.com/about/careers/ | https://www.theflyingpickle.com/about/sponsors/ | https://www.theflyingpickle.com/contact/ | https://www.theflyingpickle.com/clubs/,Playwright,https://theflyingpickle.com,https://www.theflyingpickle.com/,
The Pacific Campus,https://www.thepacificcampus.com/,Kennewick,WA,Health Club,pickleball; tennis; basketball; volleyball; racquetball,Indoor,,,Shaelah,Harmon,President,shaelah@thepacificcampus.com,contact@thepacificcampus.com,,,,,,,thepacificcampus.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.thepacificcampus.com/ | https://www.thepacificcampus.com/wellness-memberships | https://www.thepacificcampus.com/splashdown-cove | https://www.thepacificcampus.com/contact,Playwright,https://thepacificcampus.com,https://www.thepacificcampus.com/,
The Pocket,https://www.pocketpickleball.club/,Vancouver,WA,Pickleball Club,pickleball,Indoor,25,HOUR Book up to 7 days out $30/hour court rate Open play: $8 for 3 hours Referral code + $25 court credit Founding rate locked for life Get Founding Membership Premium $499/year COURT DROP,,,,,,,,,,,,pocketpickleball.club,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.pocketpickleball.club/,Playwright,https://pocketpickleball.club,https://www.pocketpickleball.club/,
The Podium USA,https://www.thepodiumusa.com/,Spokane,WA,Unknown,basketball; volleyball,Indoor,16,aximum flexibility in mind to accommodate a large variety of sports and events including: 16 volleyball courts 9 basketball courts 21 wrestling mats 200m Banked Track. 200m Track Oval Specs Radius: 19,,,,,,,,,,,,thepodiumusa.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.thepodiumusa.com/ | https://www.thepodiumusa.com/contact,Playwright,https://thepodiumusa.com,https://www.thepodiumusa.com/,
The Valley Athletic Club,https://valleyac.com/,,WA,Athletic Center,pickleball; tennis; racquetball,Indoor,,,,,,valley@valleyac.com,,,,,,,,valleyac.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: zip. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://valleyac.com/ | https://valleyac.com/membership-information | https://valleyac.com/contact | https://valleyac.com/meet-staff | https://valleyac.com/youth-programs,Playwright,https://valleyac.com,https://valleyac.com/,
The Warehouse,https://warehouseathletics.com/,Spokane,WA,Unknown,pickleball; basketball; volleyball,Indoor,5,"Camp · Spokane, WA · 8/10/26 - 8/14/26. Renting Space at The Warehouse. The Warehouse has 5 courts available to rent as well as party rooms. Below are some events that we typically rent ou",,,,,,,,,,,,warehouseathletics.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://warehouseathletics.com/ | https://warehouseathletics.com/about-us | https://warehouseathletics.com/contact,Playwright,https://warehouseathletics.com,https://warehouseathletics.com/,
Thorbeckes Athletic Club,https://thorbeckes.com/,Centralia,WA,Athletic Center,pickleball; tennis; basketball; volleyball; badminton; racquetball,Indoor,3,"ralia reception desk. RACQUETBALL Get your heart pumping with a game of Racquetball! With three courts at our Centralia location, this fast-paced sport is easy to learn and perfect for all age",,,,wendie@thorbeckes.com,memberships@thorbeckes.com,,,,,,,thorbeckes.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://thorbeckes.com/ | https://thorbeckes.com/about/ | https://thorbeckes.com/membership/ | https://thorbeckes.com/membership/insurance/ | https://thorbeckes.com/membership/corporate/ | https://thorbeckes.com/courts/,Playwright,https://thorbeckes.com,https://thorbeckes.com/,
Three Rivers Soccer Club,https://3rsc.org/,Pasco,WA,College / University,futsal,Indoor,,,,,,,,,,,,,,3rsc.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://3rsc.org/ | https://3rsc.org/about-us/ | https://3rsc.org/contact/ | https://3rsc.org/about-us/why-3rsc/ | https://3rsc.org/about-us/3rsc-tryout-information/ | https://3rsc.org/about-us/parent-player-expectations/,Playwright,https://3rsc.org,https://3rsc.org/,
Ticketmaster US,https://www.ticketmaster.com/,,WA,Unknown,basketball,Indoor,,,,,,customer.help@ticketmaster.com.au,,,,,,,,ticketmaster.com.au,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.ticketmaster.com/ | https://www.ticketmaster.com/nba | https://www.ticketmaster.com/mlb,Playwright,https://ticketmaster.com,https://www.ticketmaster.com/,
Tier 1 Performance,https://www.tier1nw.com/,Woodinville,WA,College / University,tennis,Indoor,,,,,,,,,,,,,,tier1nw.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.tier1nw.com/,Playwright,https://tier1nw.com,https://www.tier1nw.com/,
TOPs,https://www.topskirkland.org/,Kirkland,WA,School,pickleball; tennis,Indoor,4,"s, each equipped with a premium Dominator Pro Series net for top-quality play. One of the four courts is located inside its own private room, offering a more exclusive playing experience. Sin",Marceil,Whitney,Founder,,,marceil@topskirkland.org,marceil.whitney@topskirkland.org,marceilwhitney@topskirkland.org,mwhitney@topskirkland.org,m.whitney@topskirkland.org,marceilw@topskirkland.org,topskirkland.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.topskirkland.org/ | https://www.topskirkland.org/about | https://www.topskirkland.org/leadership-partners-sponsors | https://www.topskirkland.org/programs | https://www.topskirkland.org/eastsidetenniscenter | https://www.topskirkland.org/youth-programs | https://www.topskirkland.org/adult-programs,Playwright,https://topskirkland.org,https://www.topskirkland.org/,
Tri-Cities Table Tennis Association,https://www.tricitiestabletennis.com/,Richland,WA,Racquet / Tennis Club,tennis,Indoor,,,,,,tricitiestabletennis@gmail.com,,,,,,,,tricitiestabletennis.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.tricitiestabletennis.com/,Playwright,https://tricitiestabletennis.com,https://www.tricitiestabletennis.com/,
Tritown Social Sports,https://tritownsocialsports.leaguelab.com/,Kennewick,WA,Unknown,pickleball; volleyball,Indoor,,,,,,stef.simmons@yahoo.com,,,,,,,,tritownsocialsports.leaguelab.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://tritownsocialsports.leaguelab.com/ | https://tritownsocialsports.leaguelab.com/page/About | https://tritownsocialsports.leaguelab.com/page/Contact,Playwright,https://tritownsocialsports.leaguelab.com,https://tritownsocialsports.leaguelab.com/,
Underdog Sports Leagues Seattle,https://www.underdogseattle.com/,Seattle,WA,College / University,pickleball; volleyball; futsal,Indoor,,,,,,,info@underdogseattle.com,,,,,,,underdogseattle.com,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.underdogseattle.com/ | https://www.underdogseattle.com/page/About | https://www.underdogseattle.com/page/Contact | https://www.underdogseattle.com/page/Staff,Playwright,https://underdogseattle.com,https://www.underdogseattle.com/,
United Way of the Blue Mountains,https://getconnected.uwbluemt.org/,,WA,Unknown,basketball; volleyball,Indoor,,,,,,volunteer@uwbluemt.org,,,,,,,,uwbluemt.org,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://getconnected.uwbluemt.org/,Playwright,https://getconnected.uwbluemt.org,https://getconnected.uwbluemt.org/,
University of Washington Tacoma,https://www.tacoma.uw.edu/,Tacoma,WA,College / University,basketball,Indoor,,,Robert,Jones,President,,,robert@tacoma.uw.edu,robert.jones@tacoma.uw.edu,robertjones@tacoma.uw.edu,rjones@tacoma.uw.edu,r.jones@tacoma.uw.edu,robertj@tacoma.uw.edu,tacoma.uw.edu,Confirmed Indoor,Indoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.tacoma.uw.edu/ | https://www.tacoma.uw.edu/home/about-university-washington-tacoma | https://www.tacoma.uw.edu/chancellor | https://www.tacoma.uw.edu/home/schools-and-programs | https://www.tacoma.uw.edu/academic-affairs/schools-and-programs | https://www.tacoma.uw.edu/graduate-admissions,Playwright,https://tacoma.uw.edu,https://www.tacoma.uw.edu/,
