Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Pin Point Raleigh,https://www.pinpointraleigh.com/,Raleigh,NC,Unknown,pickleball,Indoor,16,"erience Book Now Food Menu Book an Event Raleigh's Pickleball & Golf Simulator Playground 16 indoor pickleball courts CushionX courts for open play, leagues, clinics and tournaments. 8 Trackman simulators &",,,,raleigh@pinpointindoor.com,info@pinpointraleigh.com,,,,,,,pinpointindoor.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.pinpointraleigh.com/ | https://www.pinpointraleigh.com/membership/ | https://www.pinpointraleigh.com/pickleball/ | https://www.pinpointraleigh.com/contact/,Playwright,https://pinpointraleigh.com,https://www.pinpointraleigh.com/,
Pitt Panthers #H2P,https://pittsburghpanthers.com/,,NC,College / University,tennis; basketball; volleyball,Indoor,,,,,,,,,,,,,,pittsburghpanthers.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://pittsburghpanthers.com/ | https://pittsburghpanthers.com/news/2026/7/6/general-pitt-athletics-launches-new-storytelling-and-multimedia-content-initiatives-built-around-fan-connections-and-acces,Playwright,https://pittsburghpanthers.com,https://pittsburghpanthers.com/,
Plain View Community Park : Plain View Community Park,https://www.plainviewcc.org/,Dunn,NC,Health Club,pickleball; volleyball,Indoor,,,,,,pvparkdirector@plainviewcc.org,,,,,,,,plainviewcc.org,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.plainviewcc.org/ | https://www.plainviewcc.org/facilities-and-events/,Playwright,https://plainviewcc.org,https://www.plainviewcc.org/,
Play Tennis Near Me,https://playtennisnearme.com/,Cary,NC,Racquet / Tennis Club,tennis,Indoor,5,"as, NV Los Angeles, CA Miami, FL New York, NY Portland, OR Portland, ME San Diego, CA Top 5 Tennis Courts Lindner Family Tennis Center in Mason, OH Huffhines Tennis Center in Richardson, TX Lakew",,,,,,,,,,,,playtennisnearme.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://playtennisnearme.com/ | https://playtennisnearme.com/about-us/ | https://playtennisnearme.com/contact/,Playwright,https://playtennisnearme.com,https://playtennisnearme.com/,
PlayventureGuide,https://playventureguide.com/,Jacksonville,NC,Unknown,tennis; basketball,Indoor,,,,,,,info@playventureguide.com,,,,,,,playventureguide.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://playventureguide.com/ | https://playventureguide.com/about,Playwright,https://playventureguide.com,https://playventureguide.com/,
Private Charlotte NC School,https://www.charlottecountryday.org/,Charlotte,NC,College / University,basketball; volleyball,Indoor,,,,,,,,,,,,,,charlottecountryday.org,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.charlottecountryday.org/ | https://www.charlottecountryday.org/about | https://www.charlottecountryday.org/about/mission-and-values | https://www.charlottecountryday.org/about/our-leadership | https://www.charlottecountryday.org/about/deib | https://www.charlottecountryday.org/about/support | https://www.charlottecountryday.org/about/meet-our-community,Playwright,https://charlottecountryday.org,https://www.charlottecountryday.org/,
"PRO 3:5 Sports | Sports Track Out & Summer Camps in Raleigh, NC",https://www.pro35sports.com/,Raleigh,NC,School,basketball; volleyball,Indoor,,,,,,jordan@pro35sports.com,info@pro35sports.com,,,,,,,pro35sports.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.pro35sports.com/ | https://www.pro35sports.com/leagues/ | https://www.pro35sports.com/baseball-softball-programs/ | https://www.pro35sports.com/facilities-team-rentals/ | https://www.pro35sports.com/court-rentals/ | https://www.pro35sports.com/turf-field-rentals/ | https://www.pro35sports.com/batting-cage-rentals/,Playwright,https://pro35sports.com,https://www.pro35sports.com/,
Propel Sports NC,https://propelsportsnc.com/,,NC,Indoor Sports Complex,pickleball; futsal,Indoor,,,,,,,info@propelsportsnc.com,,,,,,,propelsportsnc.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://propelsportsnc.com/ | https://propelsportsnc.com/facility | https://propelsportsnc.com/about | https://propelsportsnc.com/contact | https://propelsportsnc.com/login,Playwright,https://propelsportsnc.com,https://propelsportsnc.com/,
Queens University of Charlotte -,https://www.queens.edu/,Charlotte,NC,College / University,tennis; basketball; volleyball,Indoor,,,Chief,Officer,President,,,chief@queens.edu,chief.officer@queens.edu,chiefofficer@queens.edu,cofficer@queens.edu,c.officer@queens.edu,chiefo@queens.edu,queens.edu,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.queens.edu/ | https://www.queens.edu/president/senior-leadership-team/ | https://www.queens.edu/campus-directory/ | https://www.queens.edu/academics/programs-of-study/ | https://www.queens.edu/rentals/ | https://www.queens.edu/network-search/?q=staff%2Bdirector#gsc.tab=0&gsc.q=staff%2Bdirector&gsc.page=1 | https://www.queens.edu/network-search/?q=directory#gsc.tab=0&gsc.q=directory&gsc.page=1,Playwright,https://queens.edu,https://www.queens.edu/,
Racquet Club at Seven Lakes NC,https://racquetclubatsevenlakes.com/,Raleigh,NC,Racquet / Tennis Club,pickleball; tennis,Indoor,4,"very swing and every point will ignite your spirit. And that's not all - we've also added four indoor pickleball courts, ensuring that every player can find their perfect match. As the sun sets, the magic cont",,,,7lakesracquetclub@gmail.com,,,,,,,,racquetclubatsevenlakes.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://racquetclubatsevenlakes.com/ | https://racquetclubatsevenlakes.com/tennis-about/ | https://racquetclubatsevenlakes.com/tennis-contact/ | https://racquetclubatsevenlakes.com/tennis-memberships/ | https://racquetclubatsevenlakes.com/the-pickle-place-about/ | https://racquetclubatsevenlakes.com/the-pickle-place-contact/ | https://racquetclubatsevenlakes.com/the-pickle-place-memberships/,Playwright,https://racquetclubatsevenlakes.com,https://racquetclubatsevenlakes.com/,
Ralle,https://ralle.app/,,NC,Unknown,tennis,Indoor,2,"s one of the strongest tennis programs in North Carolina. The staff runs a tight ... Find 2 tennis courts in Albemarle, North Carolina. Public parks, clubs, and tennis centers. Browse on Ralle. F",,,,partnerships@ralle.app,support@ralle.app,,,,,,,ralle.app,Confirmed Indoor,Indoor court language found on site. NC location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://ralle.app/ | https://ralle.app/courts | https://ralle.app/about | https://ralle.app/contact,Playwright,https://ralle.app,https://ralle.app/,
Randolph-Asheboro YMCA,https://randolphasheboroymca.com/,Asheboro,NC,YMCA / JCC,basketball; volleyball,Indoor,,,,,,,,,,,,,,randolphasheboroymca.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://randolphasheboroymca.com/ | https://randolphasheboroymca.com/future-dreams-program/ | https://randolphasheboroymca.com/membership/ | https://randolphasheboroymca.com/investing-in-people-scholarship-program/ | https://randolphasheboroymca.com/about/ | https://randolphasheboroymca.com/contact/ | https://randolphasheboroymca.com/facility-rentals/,Playwright,https://randolphasheboroymca.com,https://randolphasheboroymca.com/,
Renewed Strength Fitness,https://renewedstrengthfitness.com/,,NC,Health Club,pickleball,Indoor,,,GREG,GAINES,General Manager,,info@renewedstrengthfitness.com,greg@renewedstrengthfitness.com,greg.gaines@renewedstrengthfitness.com,greggaines@renewedstrengthfitness.com,ggaines@renewedstrengthfitness.com,g.gaines@renewedstrengthfitness.com,gregg@renewedstrengthfitness.com,renewedstrengthfitness.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: mention. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://renewedstrengthfitness.com/ | https://renewedstrengthfitness.com/about-us/ | https://renewedstrengthfitness.com/classes/youth-programs/ | https://renewedstrengthfitness.com/contact-us/,Playwright,https://renewedstrengthfitness.com,https://renewedstrengthfitness.com/,
RentalSource,https://www.rentalsource.com/,Raleigh,NC,Unknown,tennis; basketball,Indoor,,,Jon,Zolecki,Owner,,info@rentalsource.com,jon@rentalsource.com,jon.zolecki@rentalsource.com,jonzolecki@rentalsource.com,jzolecki@rentalsource.com,j.zolecki@rentalsource.com,jonz@rentalsource.com,rentalsource.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.rentalsource.com/ | https://www.rentalsource.com/rentals/ | https://www.rentalsource.com/pricing/ | https://www.rentalsource.com/about-us/ | https://www.rentalsource.com/contact-us/ | https://www.rentalsource.com/blog/how-to-spot-rental-scams/,Playwright,https://rentalsource.com,https://www.rentalsource.com/,
RockCo Volleyball Club,https://rockcovolleyball.com/,Stokesdale,NC,Health Club,volleyball,Indoor,,,,,,rockcovolleyball@gmail.com,,,,,,,,rockcovolleyball.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://rockcovolleyball.com/ | https://rockcovolleyball.com/contact-us,Playwright,https://rockcovolleyball.com,https://rockcovolleyball.com/,
Rocky Mount Event Center,https://rockymountevents.com/,Rocky Mount,NC,Unknown,pickleball; basketball; volleyball,Indoor,8,"OF EVENT SPACE 4,000 MASTER EVENT SEATS 900 FLOOR SEATS LET'S GET STARTED... Sports With 8 basketball courts and 16 volleyball courts, Rocky Mount Event Center is equipped to handle everything from",,,,,info@rockymountevents.com,,,,,,,rockymountevents.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://rockymountevents.com/ | https://rockymountevents.com/about-us/ | https://rockymountevents.com/about-us/policies/ | https://rockymountevents.com/about-us/careers/ | https://rockymountevents.com/resources/facility-guide/ | https://rockymountevents.com/contact/,Playwright,https://rockymountevents.com,https://rockymountevents.com/,
Rocky River FC > Home,https://www.rockyriverfc.com/,Midland,NC,School,futsal,Indoor,,,,,,,admin@rockyriverfc.com,,,,,,,rockyriverfc.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.rockyriverfc.com/ | https://www.rockyriverfc.com/Default.aspx,Playwright,https://rockyriverfc.com,https://www.rockyriverfc.com/,
Royal Pickleball,https://ambassadors.royalpickleball.com/,Mebane,NC,Pickleball Club,pickleball; tennis; badminton; padel,Indoor,,,,,,ambassadors@royalpickleball.com,,,,,,,,royalpickleball.com,Confirmed Indoor,Indoor court language found on site. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://ambassadors.royalpickleball.com/ | https://ambassadors.royalpickleball.com/about | https://ambassadors.royalpickleball.com/locations/list,Playwright,https://ambassadors.royalpickleball.com,https://ambassadors.royalpickleball.com/,
