Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
SMC California Athletics,https://smcgaels.com/,Moraga,CA,College / University,tennis; basketball; volleyball,Indoor,,,David,Drutz,General Manager,,,david@smcgaels.com,david.drutz@smcgaels.com,daviddrutz@smcgaels.com,ddrutz@smcgaels.com,d.drutz@smcgaels.com,davidd@smcgaels.com,smcgaels.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://smcgaels.com/ | https://smcgaels.com/sports/2018/5/29/ot-hall-of-fame-membership-html | https://smcgaels.com/staff-directory/mike-matoso/105 | https://smcgaels.com/facilities | https://smcgaels.com/sports/2018/5/29/school-bio-facts-html | https://smcgaels.com/staff-directory | https://smcgaels.com/news/2026/8/3/mens-golf-mgolf-program-record-four-gaels-named-2026-cobalt-golf-all-america-scholars,Playwright,https://smcgaels.com,https://smcgaels.com/,
SoCal Pitch,https://socalpitch.com/,,CA,School,futsal,Indoor,,,,,,socalpitch@socalpitch.com,,,,,,,,socalpitch.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://socalpitch.com/ | https://socalpitch.com/about/ | https://socalpitch.com/club-directory/ | https://socalpitch.com/contact/,Playwright,https://socalpitch.com,https://socalpitch.com/,
SoCal Volleyball Club,https://socalvbc.sprocketsports.com/,San Marcos,CA,Health Club,volleyball,Indoor,,,,,,,info@socalvbc.com,,,,,,,socalvbc.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://socalvbc.sprocketsports.com/ | https://socalvbc.sprocketsports.com/club/contact | https://socalvbc.sprocketsports.com/club/club-facilities | https://socalvbc.sprocketsports.com/club/staff | https://socalvbc.sprocketsports.com/club/referral | https://socalvbc.sprocketsports.com/all-programs/26464 | https://socalvbc.sprocketsports.com/all-programs/26478,Playwright,https://socalvbc.sprocketsports.com,https://socalvbc.sprocketsports.com/,
Soccer Central Indoor Home,https://soccercentralindoor.com/,Watsonville,CA,Indoor Sports Complex,handball,Indoor,,,,,,,,,,,,,,soccercentralindoor.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://soccercentralindoor.com/ | https://soccercentralindoor.com/FieldRentals/soccer-field-rentals.html | https://soccercentralindoor.com/Membership/soccer-league-membership.html | https://soccercentralindoor.com/FacilityRules/soccer-central-facility-rules.html | https://soccercentralindoor.com/FacilityInfo/soccer-central-facility-info.html | https://soccercentralindoor.com/Contact/contact-soccer-central-indoor.html,Playwright,https://soccercentralindoor.com,https://soccercentralindoor.com/,
SOCCER COLONY,https://www.soccercolony.com/,,CA,School,futsal,Indoor,,,,,,,,,,,,,,soccercolony.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.soccercolony.com/ | https://www.soccercolony.com/programs.html | https://www.soccercolony.com/after-school-programs.html,Playwright,https://soccercolony.com,https://www.soccercolony.com/,
Soccer Field Map,https://www.soccerfieldmap.com/,,CA,College / University,futsal,Indoor,,,,,,,,,,,,,,soccerfieldmap.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.soccerfieldmap.com/,Playwright,https://soccerfieldmap.com,https://www.soccerfieldmap.com/,
"SONOMA COUNTY FAMILY YMCA - Reviews, Photos & Phone ...",https://sonoma-county-family-ymca.wheree.com,Santa Rosa,CA,YMCA / JCC,basketball,Indoor,,,,,,,,,,,,,,sonoma-county-family-ymca.wheree.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Retrieved by Scrapling Fetcher after Playwright failed.,https://sonoma-county-family-ymca.wheree.com,Scrapling Fetcher,https://sonoma-county-family-ymca.wheree.com,https://sonoma-county-family-ymca.wheree.com/,Playwright failed: page.goto: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH at https://www.sonoma-county-family-ymca.wheree.com/
Sonoma County's Premier Indoor Sports Training Facility,https://apexathletics707.com/,Santa Rosa,CA,Indoor Sports Complex,pickleball; basketball; volleyball; futsal,Indoor,,,,,,apexathletics707@gmail.com,,,,,,,,apexathletics707.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://apexathletics707.com/ | https://apexathletics707.com/membership/ | https://apexathletics707.com/rentals/ | https://apexathletics707.com/contact/ | https://apexathletics707.com/seasonal-camp/,Playwright,https://apexathletics707.com,https://apexathletics707.com/,
South Yuba Club,https://southyubaclub.com/,Grass Valley,CA,Health Club,pickleball; tennis,Indoor,,,,,,mikec@southyubaclub.com,,,,,,,,southyubaclub.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://southyubaclub.com/ | https://southyubaclub.com/membership | https://southyubaclub.com/memberships-policies | https://southyubaclub.com/contact,Playwright,https://southyubaclub.com,https://southyubaclub.com/,
Spare Time Sports Clubs,https://www.sparetimesportsclubs.com/,Roseville,CA,Health Club,pickleball; tennis; squash; racquetball,Indoor,2,"ts Clubs ... Roseville, Elk Grove, El Dorado Hills and Oakley areas ... 3 racquetball and 2 squash Courts; 2 heated swimming pools, a children's ...",,,,,,,,,,,,asantespaedh.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.sparetimesportsclubs.com/,Playwright,https://asantespaedh.com,https://www.sparetimesportsclubs.com/,
Spare Time Sports Clubs,https://www.sparetimesportsclubs.com/clubs/laguna-creek/,Elk Grove,CA,Health Club,pickleball; tennis; basketball; volleyball; squash; racquetball,Indoor,2,nctional fitness studio Group Exercise and Group Cycling studios 20 lighted tennis courts Two pickleball courts Two racquetball and two squash courts Two heated swimming pools and a therapeutic spa An,,,,,,,,,,,,lagunacreekrc.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.sparetimesportsclubs.com/clubs/laguna-creek/,Playwright,https://lagunacreekrc.com,https://www.sparetimesportsclubs.com/clubs/laguna-creek/,
Spare Time Sports Clubs,https://www.sparetimesportsclubs.com/clubs/el-dorado-hills/,El Dorado Hills,CA,Health Club,tennis; basketball; volleyball,Indoor,,,,,,,,,,,,,,eldoradohillssc.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.sparetimesportsclubs.com/clubs/el-dorado-hills/,Playwright,https://eldoradohillssc.com,https://www.sparetimesportsclubs.com/clubs/el-dorado-hills/,
SparkOC.com - The happening place for Arts happenings in the O.C.,https://sparkoc.com/,,CA,Unknown,tennis; basketball,Indoor,,,Patrick,O'Brien,President,,,patrick@sparkoc.com,patrick.obrien@sparkoc.com,patrickobrien@sparkoc.com,pobrien@sparkoc.com,p.obrien@sparkoc.com,patricko@sparkoc.com,sparkoc.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: zip. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://sparkoc.com/ | https://sparkoc.com/program/ | https://sparkoc.com/contact-us/ | https://sparkoc.com/membership/,Playwright,https://sparkoc.com,https://sparkoc.com/,
Spearman Clubs,https://www.spearmanclubs.com/,Laguna Niguel,CA,Racquet / Tennis Club,pickleball; tennis,Indoor,4,"r our two exceptional locations in Orange County, offering over 21 premium tennis courts, 4 pickleball courts, state-of-the-art fitness centers, and Jr. Olympic size swimming pools. Whether you're in",Jamil,Atcha,Director of Pickleball,,,jamil@spearmanclubs.com,jamil.atcha@spearmanclubs.com,jamilatcha@spearmanclubs.com,jatcha@spearmanclubs.com,j.atcha@spearmanclubs.com,jamila@spearmanclubs.com,spearmanclubs.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.spearmanclubs.com/ | https://www.spearmanclubs.com/programs-summercamps-events | https://www.spearmanclubs.com/about | https://www.spearmanclubs.com/contact | https://www.spearmanclubs.com/what-we-offer,Playwright,https://spearmanclubs.com,https://www.spearmanclubs.com/,
SportsHouse Indoor Sports,https://www.sportshouse.us/,Redwood City,CA,School,basketball; volleyball; futsal,Indoor,,,,,,,info@sportshouse.us,,,,,,,sportshouse.us,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.sportshouse.us/ | https://www.sportshouse.us/rentals | https://www.sportshouse.us/youth-volleyball | https://www.sportshouse.us/staff-directory,Playwright,https://sportshouse.us,https://www.sportshouse.us/,
Squashontario,https://www.squashontario.com/,,CA,Racquet / Tennis Club,badminton; squash,Indoor,3,arch by category Adelaide Club 1 First Canadian PlaceToronto Ontario M5X 1C8 416-367-9957 Courts: 3 Singles Courts Click here for more details Ajax Squash Club 75 Centennial RdAjax Ontario,,,,,admin@squashontario.com,,,,,,,squashontario.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.squashontario.com/ | https://www.squashontario.com/squash-facilities | https://www.squashontario.com/school-programs | https://www.squashontario.com/membership-1 | https://www.squashontario.com/contact-us | https://www.squashontario.com/news-editor/2026/7/8/apply-to-be-a-cansquash-program-this-fall | https://www.squashontario.com/news-editor/2026/6/18/ontario-squash-hall-of-fame-announces-board-leadership-changes-and-new-board-appointment,Playwright,https://squashontario.com,https://www.squashontario.com/,
"Stanislaus Youth Soccer League, Ceres, CA",https://stanislaus-youth-soccer.ezleagues.ezfacility.com/,,CA,School,basketball; handball,Indoor,,,,,,tonycasasmartinez@yahoo.com,,,,,,,,stanislaus-youth-soccer.ezleagues.ezfacility.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: zip. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://stanislaus-youth-soccer.ezleagues.ezfacility.com/ | https://stanislaus-youth-soccer.ezleagues.ezfacility.com/about_us.aspx | https://stanislaus-youth-soccer.ezleagues.ezfacility.com/contact_us.aspx,Playwright,https://stanislaus-youth-soccer.ezleagues.ezfacility.com,https://stanislaus-youth-soccer.ezleagues.ezfacility.com/,
Summer Camps Near You,https://summerboss.com/,Los Angeles,CA,Unknown,pickleball; futsal,Indoor,,,,,,,support@summerboss.com,,,,,,,summerboss.com,Confirmed Indoor,Indoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://summerboss.com/ | https://summerboss.com/camps | https://summerboss.com/about,Playwright,https://summerboss.com,https://summerboss.com/,
